package name,reviewer name,review,rating
com.xpp.tubeAssistant,ARCrane,Nice but nvm,5
com.xpp.tubeAssistant,Brandon Ener,"After I watch 5 videos, it stops letting me click on stuff dissapointing.",3
com.xpp.tubeAssistant,JILL BATO,Excellent,5
com.xpp.tubeAssistant,Uz ZaŁ,Good,4
com.xpp.tubeAssistant,siti hajar,Love it ♡,5
com.xpp.tubeAssistant,Aina,It's really work good and really useful for me since i usually use this while I'm drawing.,5
com.xpp.tubeAssistant,UNNIMAYA SUMESH,It is nice,5
com.xpp.tubeAssistant,saidi mwakujeza,So smart,5
com.xpp.tubeAssistant,Integrated Services,East to use,4
com.xpp.tubeAssistant,Nathan Tighe,Works well,5
com.xpp.tubeAssistant,White Feather,Works nice. No more disconnecting from YT when minimizing music videos. 5 Stars.,5
com.xpp.tubeAssistant,MIO & YUTA,I React To Cuphead And Mugman Video Game Music & Uploading 100%,5
com.xpp.tubeAssistant,Mangal Sonawane,published please,1
com.xpp.tubeAssistant,Marvs Baltazar,awesome,5
com.xpp.tubeAssistant,Shrestha Manoj,Nice app,5
com.xpp.tubeAssistant,Vijay Carpenter,Not download,1
com.xpp.tubeAssistant,Stephen Stern,Google is grade A douche since buying out YouTube you are like the second coming of Christ,5
com.xpp.tubeAssistant,sami baba,OK,1
com.xpp.tubeAssistant,Rizqi Nuridin,WHY THERE AN OPTION TO JUST EASILY REMOVE THE SCREEN WHY ERASE THE OPTION IM MAD IM MAD RIGHT NOW!!!!!!!!!!,1
com.xpp.tubeAssistant,Ronald Orille,This app is so ugly she is so small and she can't make big ugh! I give it now 1 star!,1
com.xpp.tubeAssistant,peter71641,Worst app... Lost phones touch sensitivity .. The app doesn't work either,1
com.xpp.tubeAssistant,JP TV,this is the best app ever,5
com.xpp.tubeAssistant,Jashmin Majhi,Very helpful,5
com.xpp.tubeAssistant,Carolin,Best floating YouTube app. Allows multitasking. Can easily resize player even to very small size. Free. Minimum ads.,5
com.xpp.tubeAssistant,Kyliee Lunsford,I love this App I don't know what I went to without it Like I can watch videos I can listen to songs Mostly everything But there's 1 thing All of my other apps don't work Barely But cept 2But I would still like the app 5 out of 5If there was more I would rate it more Like 100% out of 95%,5
com.xpp.tubeAssistant,Daniel Gonzalez,It didn't work,1
com.xpp.tubeAssistant,Satya Narayana,Super app,5
com.xpp.tubeAssistant,FrostFire Toons,Wow its cool i love it this help me for making things watever i want such as tutorial things and more now i can used this app forever i love this i rated 5 stars!,5
com.xpp.tubeAssistant,Uthpada Thithibhanga,"Thanks..a lot this is a very fine nice app...very wonderful having a tiny floating window. . Well....Sir, we would appreciate you immensely we could make that horizontal window more smaller, ( up to about 4 mm in height ) with the ability to use the control buttons..and can you please add its own volume control that does not affect the system volume ,and another .is to minimize the window to a small bubble ..but please don't remove that tiny window which I love very much ..",5
com.xpp.tubeAssistant,•S T I F F A F R O •,"To be honest, I think I've rated a lot of music apps for YouTube, but. This app is actually really promising! No glitches, doesn't really get in the way of the screen, so yeah 5 stars! 👏🏾⭐🌟",5
com.xpp.tubeAssistant,Tricia Marie Sacdalan,NICE,5
com.xpp.tubeAssistant,Oli us,"Good player. No fing 3-4 political ads in a 10 min vid, just the bids I want to see.",5
com.xpp.tubeAssistant,bartholomew kazembe,"Its a good app i injoy using it,",4
com.xpp.tubeAssistant,Moon Lover,It is amazing but sometimes it doesn't work and l have to remove it and install it again.,5
com.xpp.tubeAssistant,Yuvraj Kumar,Very nice app,5
com.xpp.tubeAssistant,Shyam Lal,Good app,3
com.xpp.tubeAssistant,Vamsi Krishna,"Great app. Easy to use and the sight of the vdo can be easily minimised or maximised... If dark theme was available for free, it would hv been much better. But still, a useful app",5
com.xpp.tubeAssistant,Tech Naz BD,good app,5
com.xpp.tubeAssistant,jackson king,It's is great,5
com.xpp.tubeAssistant,THE LOST-_-MC,Screw this app you can't even download no videos,1
com.xpp.tubeAssistant,Hayden Cash,It sucks because I can't click on any of my videos and it lages also subscribe to mrbeast and PewDiePie,1
com.xpp.tubeAssistant,Janishka Shenal Perera,Nice App😈🤏✌️,4
com.xpp.tubeAssistant,Dienmark Telebrico,This is good and easy to use great app for me👍👍,5
com.xpp.tubeAssistant,Alexandre Maia Rodrigues,"Audio problem, floating problem 🤬, no sharing",2
com.xpp.tubeAssistant,Abhay Banerjee,Super,5
com.xpp.tubeAssistant,Sansita Kashyap,It really like YouTube I like it very much,5
com.xpp.tubeAssistant,Michael Guerra,Love this app works relally well,5
com.xpp.tubeAssistant,SS Simi,It’s awesome & very helpful for me😍,5
com.xpp.tubeAssistant,Chickennugget N,I hate it,1
com.xpp.tubeAssistant,Eric Jay Castro,It's pretty cool,5
com.xpp.tubeAssistant,Mish Chish,Very good app,5
com.xpp.tubeAssistant,leo gregory,Totally great👌,5
com.xpp.tubeAssistant,Mr Sakthivel,waste,1
com.xpp.tubeAssistant,ahmad luqman,GOOD APPS,5
com.xpp.tubeAssistant,The boi that's bad,Really good app,5
com.xpp.tubeAssistant,anam ejaz,This is my first app I am rateing 5 stars because there is so much stuff to watch. I never rate any app 5 stars. I just give 4 stars. there is problem in lots of app. But I like this one. Is there any problem tell me and if you can't solve it is ok but if you did it wrong I will give you ONE star. And I did it not sure that you give tell us more because I dont now what you say,5
com.xpp.tubeAssistant,Jolie Randall,It's pretty good but sometimes it won't let me click on any videos!!! Other than that I like it.,4
com.xpp.tubeAssistant,Halo !,Good app,5
com.xpp.tubeAssistant,Tomek s,Too many ads that cant be closed,2
com.xpp.tubeAssistant,Hiten Gajjar,Good App 👍,5
com.xpp.tubeAssistant,jay sabas paloyapoy,"Worst app ever.. ugh it's so anoyying ,there's so many ads. And it's so slow ,I can't stream sometimes because it lagging.....Can you please fix this ,not so good application.",1
com.xpp.tubeAssistant,Ifeanyi Osazuwa,Cool,4
com.xpp.tubeAssistant,Horace Prince,"Major problem is that if you turn off the display, it doesn't play in the background.",2
com.xpp.tubeAssistant,jeff chiu,really plays music in background :),5
com.xpp.tubeAssistant,chyou ! !,it wont work anymore >:(,1
com.xpp.tubeAssistant,Sergey Stol,Wanderfull,5
com.xpp.tubeAssistant,Rudra Rathore,Best App,5
com.xpp.tubeAssistant,Cheikh M.,Annoying ads which force you to watch for 30 seconds. Noway to bypass,1
com.xpp.tubeAssistant,furkan khan,Furkhan,5
com.xpp.tubeAssistant,Albert Borg,Pretty happy with it.,4
com.xpp.tubeAssistant,Mariam Sillah,i really like the app theres less adds and its just a really good ap i recomend geting it.,5
com.xpp.tubeAssistant,Emanuel Matthew,Useful,5
com.xpp.tubeAssistant,FoxCraft,It's great it dose what it's supposed to do and it's great very few ads and Dosent disturb me in the floating window with more ads,5
com.xpp.tubeAssistant,Jamila Legaspi,"It's a great app, I mostly use it when I wanna use one app but watch YouTube at the same time, although there has been some bug issue's I'd like to be fixed, overall this app was amazing!",4
com.xpp.tubeAssistant,Anwa Jermaine Harris,I want to see what tis does for the good.,5
com.xpp.tubeAssistant,Vishal Yadav,Not updated as YouTube... But niccccceeee app,4
com.xpp.tubeAssistant,Walnutness,Very good app 👍👍,5
com.xpp.tubeAssistant,Bryan Bosley,"For those of us who like to use multiple applications and have music playin in the background, this is a Wonderful app to have",4
com.xpp.tubeAssistant,Dylan Ndjountche,Download float tube-few ads app today.,5
com.xpp.tubeAssistant,tomas fabbro,Sharing now work fine. 5 stars,5
com.xpp.tubeAssistant,FF BD GAMES,Nine ❤️❤️❤️❤️❤️,5
com.xpp.tubeAssistant,Oluseyi.O. Ajayi,Good,4
com.xpp.tubeAssistant,Eedenn Low,"This is awesome,I can't get access to Youtube so I love this.The problem is that the videos freeze and doesn't function properly for the past two days.It really is annoying and frustratijg,I'm a big fan of Royalty Family but because of the lags.I can't watch thier videos.Pleade fix this.Other than that,this app is beyond amazing.Pls fix the problem.I really wanna enjoy this",4
com.xpp.tubeAssistant,Kenneth Acuin,perfect app,5
com.xpp.tubeAssistant,Vishnu Swaroop,So good. Nice app,4
com.xpp.tubeAssistant,V.M SAJEETH,Good app to use 😁,5
com.xpp.tubeAssistant,Israfil Khan,Nice,3
com.xpp.tubeAssistant,Sensei Yuri,Nice,5
com.xpp.tubeAssistant,Pawan Sahu,Wrost app,1
com.xpp.tubeAssistant,Lyfong Lyfull,Good,5
com.xpp.tubeAssistant,N. Hana,Its kinda slow My wifi is perfectly fine tho,3
com.xpp.tubeAssistant,Hyouka,I use iphone and drive most the day so this app is great id give more stars if i could,5
com.xpp.tubeAssistant,Akon,Useful !!,4
com.xpp.tubeAssistant,CYRISH DANE RAMIREZ,I can acuwaly ooo dis is useful for zoom class🤣🤣🤣🤣🤣,5
com.xpp.tubeAssistant,MamuTino Vlog,Good,5
com.xpp.tubeAssistant,l,THIS FEATURE IS ALREADY BUILT INTO THE YOUTUBE APP!,1
com.xpp.tubeAssistant,Mike Jones,Keeps crashing and closing. I have to force stop the app before I can use it again. Defeats the whole purpose of using this app when youtube does all the same things including crashes. Samsung galaxy j7 prime 4.0 android boost mobile network,1
com.xpp.tubeAssistant,michele31415,Crashes on loading videos.,1
com.xpp.tubeAssistant,Minister Tipee,Works well i like it,4
com.xpp.tubeAssistant,Sushma Venkat 29,My YouTube channel not working that's why I search play store I got this aap really asowme thank you developer..,5
com.xpp.tubeAssistant,Biswajit Jana,Good,3
com.xpp.tubeAssistant,Kaybee 1,Gud,4
com.xpp.tubeAssistant,Joshua Enos,Such a great application to use YouTube while doing other tasks,4
com.xpp.tubeAssistant,Mohan Ganavarapu,Over all good app,5
com.xpp.tubeAssistant,AMIRTHA Rajesh,Nice app I love it,5
com.xpp.tubeAssistant,Michelle Caroline,"super useful. I love being able to listen to my tunes while I scroll and text and do whatever else I need my phone for, and don't have to worry about closing out of YouTube!",5
com.xpp.tubeAssistant,Mohd Sultan,Mohdsultan,3
com.xpp.tubeAssistant,Prakhar Gupta,"Although the app is good for playing background videos of YouTube but the thing which I and most of us wanted is not available i.e. it can't play your playlist created in YouTube, only one song is played in repeated mode. For me this is the major drawback of this app.",1
com.xpp.tubeAssistant,luke Day,Anything scrolling down with air remote,4
com.xpp.tubeAssistant,Cathy Pierce,The floating part works but it won't follow my playlist. Fix that and I'll reinstall.,1
com.xpp.tubeAssistant,Nsamba Juliet,It's worth it all. 👌,5
com.xpp.tubeAssistant,Kekoa Hanson,Good,5
com.xpp.tubeAssistant,SHAHIR Hoque,Stupid float tube,1
com.xpp.tubeAssistant,jonathan Minor Jr,Thnks tou your bug,5
com.xpp.tubeAssistant,Alex ko,Doesn't play 4k automatically.,2
com.xpp.tubeAssistant,Henry Mimnagh,Just love it,5
com.xpp.tubeAssistant,Super Sega Sisters,Just like youtube and no problems,3
com.xpp.tubeAssistant,"Caelum [STEM] Soriano, Jeremiah S.",Helps me especially when watching preachings and taking digital notes at the same time.,5
com.xpp.tubeAssistant,Marieelle,"video dosent load, just shows green screen :/",2
com.xpp.tubeAssistant,Mark Ofalsa,Nice app,5
com.xpp.tubeAssistant,Noreen Mahmoud,Useless! When ive downloaded it it didn't let me play 1 single vid like fix this stupid glitch,1
com.xpp.tubeAssistant,Yaoilover Studio,"It works!! Amazing App, thank you! :) In case you're unsure, just download it and try it quickly on a random video, takes like 5 seconds, I'm so freaking thankful this wasn't a scam or just fake! Edit after using it for a few days: The Ads are very annoying and frequent + it randomly fails to load videos all of a sudden",3
com.xpp.tubeAssistant,Iwan Adhika Patryawan,"When the video at floating mode, i can't tap the setting at top left corner of the video to change resolution. Would give 4 - 5 stars if it can be fixed.",3
com.xpp.tubeAssistant,sidath Kuma,B S U D J,5
com.xpp.tubeAssistant,Rétros World Music Tapes & CDs,Cool app,5
com.xpp.tubeAssistant,Ooreo Malik,Good,5
com.xpp.tubeAssistant,prakhar jaiswal,Good app,5
com.xpp.tubeAssistant,GamesGirlsMovies,Clunky,2
com.xpp.tubeAssistant,G Thamari selven,Super 👌👌👌,5
com.xpp.tubeAssistant,Roll no 2. Himika Singh Class Chauhan 7B,Very nice app,5
com.xpp.tubeAssistant,Rajesh S,Nice,4
com.xpp.tubeAssistant,S nambatgipa Ripeng Rangsha,Hello only problem Float Tube app No Video Download 💝💖💕💚💓❤❤💜💟😢😢😢😢😢😢😢😢,5
com.xpp.tubeAssistant,Mohamed Abdou Belattar,Good but there're too much adds,4
com.xpp.tubeAssistant,Dunyamoon bagus thamer Ya ke Jakarta dunya fatanazi,calls us float my in sweet wrold tube my freeeeeeeeee قيت حلوه من الليالي اليله بكي فيها القمر احلي كلام بخير اليالي موبايلي جالكسي قهوة صباحك الورده جاالكسي calls to us Samsung Galaxy s8 صباحيات القهوه جالكسي مرح لعيونكم الحلوه يابلاي دبي بخير موبايلي زايك جيبتي روحك غنوه سامر اليالي انت وانا كمان بحبك موبايلي mobily Samsung Galaxy s8 apa karab mains bagus sama thamer Indonesia Fatima Mohammed masruer salam mahfud Mohammed Suleman hamzah Ahmed roby ajis slumean apa karab good luck Goodbye float,5
com.xpp.tubeAssistant,Play Store,😀 easy if you don't like ads but love Y ... T,4
com.xpp.tubeAssistant,DefinitelyNotBrendon,Doesn't have landscape mode.,2
com.xpp.tubeAssistant,Hannah Ashton,This app is very good and the music I'm looking for.,5
com.xpp.tubeAssistant,Killbop 3000,Idk I'm deleting because you need to pay for night mode make your own platform if you want money,2
com.xpp.tubeAssistant,Itzel Vasquez,This is so awesome!!!,5
com.xpp.tubeAssistant,Narendra singh daiya,You can see and enjoying with float tube Thanks,4
com.xpp.tubeAssistant,mariam mohammad,Impressive 👍😄,5
com.xpp.tubeAssistant,Jangyeswar Dhurua,"Really, It is a good App",3
com.xpp.tubeAssistant,rhonda prince,Good,5
com.xpp.tubeAssistant,Andrew Cobb,I love that someone has created a solution to youtube's cash grab in programming. So much for googles information is free mantra. But. The app is buggy it does jump around when you are pressing options on screen for control of the player. Also. The minimized screen has a button to copy and paste from a share choice but it is 90% ineffective. Why the share button 2ont copy and paste? I dunno. But I almost threw my phone across the room.,3
com.xpp.tubeAssistant,TCG fujita,I like it becouse my youtube dosent want to let me update it so i can watch hear even tho it is laggy and ads i can still watch youtube videos,5
com.xpp.tubeAssistant,AQUARIUS TV,I love float tube and its even better seeing your favorite shows in float tube they the best,5
com.xpp.tubeAssistant,Metalac 7722,pretty useful in games with afk modes be like rucoy online,5
com.xpp.tubeAssistant,Edgar Palacios,I'm already sign in I only downloaded this app because I was exploring YouTube apps I'm already sigh into YouTube why do you need a second account,1
com.xpp.tubeAssistant,Shoaib Akhtar,super this app i like it,5
com.xpp.tubeAssistant,Jk Traders mobile TEC,Good,5
com.xpp.tubeAssistant,Israel Robbins,"GREAT!!! 98% of the time I never comment,this app deserves a comment &rating.I give 4 stars, there is a bit of a lag after u push stop or play ,This could be absolutely amazing if you would put any sort of equalizer.,perhaps a small test group for a secret update..",4
com.xpp.tubeAssistant,Austin Edson,Awesome 👍 app,5
com.xpp.tubeAssistant,gem lao,its convinience to use,5
com.xpp.tubeAssistant,Lol Lol,Copy of youtube,1
com.xpp.tubeAssistant,Sangeeta Singh,This app become new youtube,1
com.xpp.tubeAssistant,Ahmed Jama,Dadkii layga beerayoow😍,5
com.xpp.tubeAssistant,Alix Macey,I hate it,1
com.xpp.tubeAssistant,titus nightwine,i cant even watch anything it gliches out when i try to,1
com.xpp.tubeAssistant,R.A 1998,"I like it, I can do whatever I want while watching YouTube.",5
com.xpp.tubeAssistant,ANSH Preet,Not god this app mb bot use krta hai,5
com.xpp.tubeAssistant,Jessica Fontes,I love float tube so much butt every time I want to watch a video it says I'm offline but my internet is on,5
com.xpp.tubeAssistant,UF Fatany,It's good for double screen,5
com.xpp.tubeAssistant,Chandler Sampson,"Great...when it works. Unfortunately, it's been randomly shutting off in the middle of my videos since the last update. The hunt for a better YouTube app continues.",3
com.xpp.tubeAssistant,Sadeepa Rsanjana,Super app for music 🎵🎵🎵🎵🎶,5
com.xpp.tubeAssistant,Rocky Sheikh,"Too much add, & hang",1
com.xpp.tubeAssistant,Biswajit Mondal,Yeah..ot delivers what it claims,4
com.xpp.tubeAssistant,Saigon ToiYeu Vlog,Ok,3
com.xpp.tubeAssistant,Alan & Maureen Roberts,It's like youtube,5
com.xpp.tubeAssistant,Osain TV,Good,3
com.xpp.tubeAssistant,Kayla,I love this app,5
com.xpp.tubeAssistant,Cher Bear,App does what it says. Glitches are minimal.,5
com.xpp.tubeAssistant,Anshika Chopra,I can't explain in the words that how much this app is useful and excellent . So guys don't se any where first download this app this app is much better and awesome 🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰🥰👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻👍🏻,5
com.xpp.tubeAssistant,Amit Chaturvedi,Superb app,5
com.xpp.tubeAssistant,Sunil Chabukswar,Good,4
com.xpp.tubeAssistant,Donald Tubbs,It good it for me,4
com.xpp.tubeAssistant,AHIR VEER,Op,5
com.xpp.tubeAssistant,vishal patnaik,Really good so far,4
com.xpp.tubeAssistant,cody gamers ph,I LOVEE IT I ALWAYS WSRHING THIS IF IM AFK IN OTHER APS THANK THIS IWORT IT NOTHING U CANT PAY,5
com.xpp.tubeAssistant,analol zang bell,Not going anywhere else,3
com.xpp.tubeAssistant,Sai Ram,Very very worst app 💘💞❣👫💑💌💋💋💋💋❤❤❤❤😘🥰😍💯👰🧜‍♀️🧜‍♀️🧜‍♀️💃🧖‍♀️🏊‍♀️🏊‍♀️🏊‍♀️,1
com.xpp.tubeAssistant,Floren L,crashes a lot with the new update. i love this app coz it helps me multitask on my phone. but the app started crashing for some reason it closes on its own. will change this to 5 star once this stop,1
com.xpp.tubeAssistant,Divine Nigerian Restaurant,I have this on two things my iPad and also something else I forgot it but I love it cuz when I play games I can play watch the video like I want like a Lala life and I can watch it so much and I love it thank you for making this app who ever did it,5
com.xpp.tubeAssistant,Nora universe India,Good,4
com.xpp.tubeAssistant,Ram ji,Very good,5
com.xpp.tubeAssistant,ram niwas,Ramnivas Yadav,5
com.xpp.tubeAssistant,Imie Cesario,Excellent,5
com.xpp.tubeAssistant,Ahmed musafa,የረመዳን ፆም የተደነገገዉ በሁለተኛ ዓመት ላይ ሲሆን ነብያችንﷺዘጠኝ ረመዳናትን ፆሟል(إجماعاً)። ሸርሁ አልሙምትዕ 6/298,5
com.xpp.tubeAssistant,Apoorvika Thapa,Nice app,4
com.xpp.tubeAssistant,Matthew NDpaschal,Good,5
com.xpp.tubeAssistant,Zhongli,I like this apps but lately it's always force close and ruin my mood😔I hope you can fix this bug pls🙏🏻,2
com.xpp.tubeAssistant,Rusman H L,"Used to be good, now music stopped in middle when floating, after recent android auto patch on samsung galaxy note",4
com.xpp.tubeAssistant,Clayton Guevarra,Good for doing something.i can still watch,5
com.xpp.tubeAssistant,Markela Sarantidi,"This app is amazing! My only complaint is that sometimes when autoplay is on and the next video is supposed to start, it lags and I have to close the app and open it again. But that is not a big issue and it doesn't happen too often.",4
com.xpp.tubeAssistant,Santosh Subedi,Good app for pop up,4
com.xpp.tubeAssistant,Chris Starkes,"I WOULD GIVE A 5 START RATING BECAUSE I LOVE THE CONCEPT, The ONLY reason for NOT doing so it's because of the app itself while in skin view you cannot look up songs like I would like and you have to either bring into full view to do so and even in doing that, you have to go back to ""homepage"" setting before doing so- I would LOVE FOR IT TO BE as versatile as normal youtube, not new upgraded version, to where you could bring what you are listening to down and be able to search- and it glitches.",3
com.xpp.tubeAssistant,Lokendra Khadka,Excellent tube,5
com.xpp.tubeAssistant,Ayanda Gwele,It's good but... It should allow you to download for offline viewing also... Then it'll be perfect and I'll give 5 star,4
com.xpp.tubeAssistant,Roid M. Taqi,Mantappp.. No debat no kecott,5
com.xpp.tubeAssistant,Melissa Rose,A bit complicated,5
com.xpp.tubeAssistant,Kristyl Marie Angelie Tura,...I love these app🥰,5
com.xpp.tubeAssistant,Thelma Reodava,Ok 🙂,4
com.xpp.tubeAssistant,batol awad,So nice 🌹🌹🌹❤️❤️❤️🌹🌹🌹❤️❤️,5
com.xpp.tubeAssistant,Sally Mashaly,Perfect... I loved it 😍,5
com.xpp.tubeAssistant,Susan Ashworth,Suddenly lots of ads becoming annoying. Open ad click ad accidental click ad pause ad start ad volume ad and the ads are long as well,3
com.xpp.tubeAssistant,• jxnnabearr •,This app is absolutely perfect.It has everything I have ever wanted!Like Youtube with gaming and stuff.I reccomend this to people who like to game and watch or people who like to watch tutorials! -jxnnabearr,5
com.xpp.tubeAssistant,Torben Meyer,...premium.,4
com.xpp.tubeAssistant,Alesandro Bayeta,Great!,4
com.xpp.tubeAssistant,Radhika Dhunputh,Freaking ads all the time! Very irritating!!!,1
com.xpp.tubeAssistant,Iam Grasha,can play games and minimize the size. 👍👍👍,5
com.xpp.tubeAssistant,Tina Aaron,Hey let me tell you if it can do wat YouTube premium can do and it not cost me anything I'm all for it,5
com.xpp.tubeAssistant,Joe Projects,Great app,5
com.xpp.tubeAssistant,"TAN, Alizha Faye",It is amazing app,5
com.xpp.tubeAssistant,Arwa Judge,One of the best!,5
com.xpp.tubeAssistant,Tiffany Hay,"I love this app cause I can still listen to music and do other things like playing a game as well! So, I get the best of both worlds and don't have to pay a thing except for the internet to make it all run!!!!",5
com.xpp.tubeAssistant,Priti Gupta,I really like this app,5
com.xpp.tubeAssistant,Mitu Rain,good service,4
com.xpp.tubeAssistant,Kayla Dieter,I like this so much it's like this is real YouTube,5
com.xpp.tubeAssistant,All Site A-Z,"Bring updates that will surprise everyone .. A very good application ,,, bring regular updates. There are many problems using the app, the app is not working properly. Bring updates and fix these.",5
com.xpp.tubeAssistant,Miranda Goff,Useful and no ads I love it!,5
com.xpp.tubeAssistant,Explodiac Explozo,Thank You Very Much I might get the vip I don't know yet and I love this one please put it on Iphone because this NEEDS be on IPHONE ok I love this app it works easy and fast No bugs if u make it where u can Change the Size of it when it's in pic in pic that Would make it A thousand times better I really recommend it to U it works perfectly and the vip is dirt cheap 4 dollars perfect amount it's a Great app I didn't expect it to work perfectly Thank You Developers or Company,5
com.xpp.tubeAssistant,Marcos Ronaldo,After the update the app has stopped do work in second plan.,2
com.xpp.tubeAssistant,Badhoo Goobee,Good app,4
com.xpp.tubeAssistant,sachini nethra,නියමයි 👌👌🤗,5
com.xpp.tubeAssistant,Md. Khan,Osum,5
com.xpp.tubeAssistant,Konstancja MP,Just stopped working.,3
com.xpp.tubeAssistant,Sharon namatovu,Intresting and joyful,5
com.xpp.tubeAssistant,GILDA Dechezeaux,First time user not bad,4
com.xpp.tubeAssistant,Abiana Coore,Amazing,5
com.xpp.tubeAssistant,Fawn Shank,Good so far,4
com.xpp.tubeAssistant,sainath toraskar,Great 👍,5
com.xpp.tubeAssistant,Alesandro Bayeta,Perfect!,5
com.xpp.tubeAssistant,Samuel Wanyoike,Yes its ok men,5
com.xpp.tubeAssistant,Alexa Phillips,Great,5
com.xpp.tubeAssistant,Boots Boots play,Dis i like it its like i can wach æ 👁️👄👁️👄👁️👄👁️👄👁️👄👁️👄👁️👄👁️,5
com.xpp.tubeAssistant,Nisha Kumar,"This Application,has even-zillions-of-advertisements..‼️ 🙏🤦😠🤷 🌡️👎",4
com.xpp.tubeAssistant,Rahul Amitabh,Qfter the lastest update songs stop playing randompy even of net connection is good... annoying😡,2
com.xpp.tubeAssistant,Arnelo Ebanada,Nice apps,5
com.xpp.tubeAssistant,Raquel ri,I like this app just because when you close the app the video still plays this app is better than YouTube :)),5
com.xpp.tubeAssistant,raul ponce,Good,4
com.xpp.tubeAssistant,NeonPotato,Really good app definetley recomend it you can lay it on everything apart from youtube and Ads wich is fine alothough the ads are kinda annoying beacuse I was hoping it will lay over them but its okay!overall amazing app!,4
com.xpp.tubeAssistant,Avto DEX,less battery eater than youtube.,5
com.xpp.tubeAssistant,Shampa Laksman,Very nice app,5
com.xpp.tubeAssistant,Eran Gilo,Good minimalist ui but missing some key features like playing while the screen is off and minimizing the video completely so it plays in the background. These shouldn't be too difficult to implement and I really hope the dev gets to it soon. I would have rated it 5 stars otherwise.,2
com.xpp.tubeAssistant,Kellan James,Their,5
com.xpp.tubeAssistant,Daryl Willsey,Pretty cool,5
com.xpp.tubeAssistant,Nar B.,This is really good it might be better than YouTube,5
com.xpp.tubeAssistant,Ranapur ka deewana MP45,Babalu r bariya,3
com.xpp.tubeAssistant,dickyshum cheelai,Nice,5
com.xpp.tubeAssistant,elson ndamikwa,It's a fine app works well,4
com.xpp.tubeAssistant,MD: Samim Ahshan,Bad,1
com.xpp.tubeAssistant,Subhendu Maity,Ads are annoying,4
com.xpp.tubeAssistant,Atallah Ariq,A bit clunky but it still good,4
com.xpp.tubeAssistant,the toppat clan,Its the best people who hate it are dumb,5
com.xpp.tubeAssistant,Pommomo,Love it,5
com.xpp.tubeAssistant,ebrahiam hassen,Very good,5
com.xpp.tubeAssistant,M Muzam,Muom,5
com.xpp.tubeAssistant,Stoøpy Gųrl,I really like it bc know I won't have to go to yt :D,5
com.xpp.tubeAssistant,Camie Chaos,"Great for listening to YouTube podcasts while browsing! Wish we could ""like"" videos as well.",4
com.xpp.tubeAssistant,Anindya Pandob Rahul,It's too much friendly for every one.... Because it's interface is same as YouTube.....,5
com.xpp.tubeAssistant,Aashish Yadav,I like this app much,5
com.xpp.tubeAssistant,ميكانو امريكي,Beautiful and cool,5
com.xpp.tubeAssistant,Thajing Appleseed,Support,5
com.xpp.tubeAssistant,khaliq wardsworth,This helped me out a lot because the regular YouTube wouldn't let me watch anything it keeps kicking me off then I have to find my video again sit until I download this app this help me out a lot,5
com.xpp.tubeAssistant,Robi Digital App,Nice one I loved,5
com.xpp.tubeAssistant,FelixDied,"Best one so far, but can't play playlists",4
com.xpp.tubeAssistant,LittLegendarYT,Nice,4
com.xpp.tubeAssistant,SIM1 Vlog,Awesome and convenient...,5
com.xpp.tubeAssistant,glitch and moon,If you see my chanle i use it alot and please see it,5
com.xpp.tubeAssistant,kaosi chukwudum,Good,5
com.xpp.tubeAssistant,Md.amanat Hossain khandaker,Nice app,5
com.xpp.tubeAssistant,Mariah Colleen Calanda,Love it!!,5
com.xpp.tubeAssistant,Ukaegbu Casmir,"So far ,this is the best.",5
com.xpp.tubeAssistant,jbl harman test jbl fake test,Matap,5
com.xpp.tubeAssistant,I miss 엑소 EXO ب_ب,"Please don't change anything, this is awesome. Thank you for this wonderful app💖💖",5
com.xpp.tubeAssistant,Mamon Gaine,Ok,4
com.xpp.tubeAssistant,Anthony Kim,Great app. Highly recommended.,5
com.xpp.tubeAssistant,Promotional blog,Nice,5
com.xpp.tubeAssistant,Steven Contreras,"Does exactly what I can want it to do. If you use youtube for music videos and want to do other things on your device while the music is playing, then this is most definitely the app for you. Highly recommended!",5
com.xpp.tubeAssistant,THE TECH DUDE INDIA,Nice app 👌👌👌,5
com.xpp.tubeAssistant,A ESX,"Stips playin when closed ,next",1
com.xpp.tubeAssistant,Zahid Islam,It's great working,4
com.xpp.tubeAssistant,yogeshwari jajria,Nice Nice,2
com.xpp.tubeAssistant,Veebs Stephane Cadeliña,I love this app❤,5
com.xpp.tubeAssistant,nardo pazzola,Very good,5
com.xpp.tubeAssistant,Nishant Sharma,Does what it says.,5
com.xpp.tubeAssistant,Charles Christman,Works as advertised!,5
com.xpp.tubeAssistant,Topic Trops,Nice apps 👌,5
com.xpp.tubeAssistant,Bilal Ch,Like it very much it help ma so much using background music,5
com.xpp.tubeAssistant,aa,"Good app. Some issues include buggy screen rotation, some delay when switching to fullscreen mode, and of course, the pop-up ads... still, the app has great potential. It looks really clean and has all the functionalities I would use with the original app.",4
com.xpp.tubeAssistant,Chiranjit Chiranjit,Nice 👍,5
com.xpp.tubeAssistant,احمد شخوم,Nice,5
com.xpp.tubeAssistant,Scrooge Wafu,Great 👍,3
com.xpp.tubeAssistant,Gabriella Guedes,nice,5
